url,status,redirect_to,depth,source,title,canonical,meta_robots,last_modified,outlinks,words
https://fountainheadschools.org/category/farewell/,200,,3,crawl,Farewell - Fountainhead School,https://fountainheadschools.org/category/farewell/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,490
https://fountainheadschools.org/category/personal-project-exhibition/,200,,3,crawl,Personal Project Exhibition - Fountainhead School,https://fountainheadschools.org/category/personal-project-exhibition/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,81,586
https://fountainheadschools.org/category/spectrum/,200,,3,crawl,Spectrum - Fountainhead School,https://fountainheadschools.org/category/spectrum/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,498
https://fountainheadschools.org/category/tarang/,200,,3,crawl,Tarang - Fountainhead School,https://fountainheadschools.org/category/tarang/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,496
https://fountainheadschools.org/category/trajectory/,200,,3,crawl,Trajectory - Fountainhead School,https://fountainheadschools.org/category/trajectory/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,82,642
https://fountainheadschools.org/celebrating-trajectory-2-0/,200,,3,both,Celebrating Excellence and Innovation at Trajectory 2.0,https://fountainheadschools.org/celebrating-trajectory-2-0/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-10-28T13:46:41+05:30,106,839
https://fountainheadschools.org/convocation-class-of-2024/,200,,3,both,Pre-Graduation Convocation of the Class of 2024: A Celebration of New Beginnings - Fountainhead School,https://fountainheadschools.org/convocation-class-of-2024/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-11-21T10:15:47+05:30,104,1029
https://fountainheadschools.org/convocation-class-of-2025/,200,,3,both,Celebrating the Journey: Pre-Graduation 10th Convocation – Class of 2025 - Fountainhead School,https://fountainheadschools.org/convocation-class-of-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-04-26T09:30:45+05:30,105,1060
https://fountainheadschools.org/g12-farewell-class-of-2025/,200,,3,both,G12 Farewell – Class of 2025 at Fountainhead School - Fountainhead School,https://fountainheadschools.org/g12-farewell-class-of-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-03-10T10:01:14+05:30,105,930
https://fountainheadschools.org/myp-personal-project-exhibition-2026/,200,,3,both,"MYP Personal Project Exhibition 2026: Celebrating Student Innovation, Passion, and Purpose at The Fountainhead School",https://fountainheadschools.org/myp-personal-project-exhibition-2026/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2026-01-29T10:31:31+05:30,105,1188
https://fountainheadschools.org/spectrum/,200,,3,both,Spectrum Loading… A Celebration of Ideas in Motion at Fountainhead School - Fountainhead School,https://fountainheadschools.org/spectrum/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-11-20T14:35:47+05:30,104,1053
https://fountainheadschools.org/tarang-the-art-mela/,200,,3,both,Tarang – The Art Mela: A Celebration of Creativity and Innovation at Fountainhead School - Fountainhead School,https://fountainheadschools.org/tarang-the-art-mela/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-05-03T10:52:12+05:30,104,948
https://fountainheadschools.org/trajectory-2-1/,200,,3,both,Trajectory 2.1: Showcasing Student Innovation and Academic Brilliance at Fountainhead School - Fountainhead School,https://fountainheadschools.org/trajectory-2-1/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-04-07T09:22:34+05:30,106,978
https://fountainheadschools.org/university-fair-2025-26/,200,,3,both,University Fair 2025-26 : A Gateway to Global Opportunities at Fountainhead School,https://fountainheadschools.org/university-fair-2025-26/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2026-01-30T13:13:31+05:30,105,1018
https://fountainheadschools.org/category/university-fair/,200,,4,crawl,University Fair - Fountainhead School,https://fountainheadschools.org/category/university-fair/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,487
https://fountainheadschools.org/community-service-initiative-2025/,200,,4,both,Building Bridges Through Learning: Fountainhead School’s Community Service Initiative - Fountainhead School,https://fountainheadschools.org/community-service-initiative-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2026-01-16T09:26:47+05:30,105,1044
https://fountainheadschools.org/eureka-pypx-2025/,200,,4,both,"Eureka - PYPX 2025: A Celebration of Inquiry, Innovation, and Global Citizenship - Fountainhead School",https://fountainheadschools.org/eureka-pypx-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-03-10T14:29:29+05:30,103,1060
https://fountainheadschools.org/exploring-global-opportunities-university-fair-2024/,200,,4,both,Exploring Global Opportunities: University Fair 2024,https://fountainheadschools.org/exploring-global-opportunities-university-fair-2024/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-12-02T09:23:08+05:30,105,988
https://fountainheadschools.org/fountainhead-schools-under-15-boys-football-team-champions-of-gujarat/,200,,4,both,Fountainhead School's Under-15 Boys Football Team: Champions of Gujarat - Fountainhead School,https://fountainheadschools.org/fountainhead-schools-under-15-boys-football-team-champions-of-gujarat/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-10-11T14:44:36+05:30,105,1080
https://fountainheadschools.org/fsmun-2025/,200,,4,both,"Fountainhead School – A Celebration of Dialogue, Diplomacy & Youth Leadership",https://fountainheadschools.org/fsmun-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2026-01-16T09:31:51+05:30,105,1033
https://fountainheadschools.org/ib-diploma-results-2024-celebrating-excellence-at-fountainhead-school/,200,,4,both,IB Diploma Results 2024: Celebrating Excellence at Fountainhead School - Fountainhead School,https://fountainheadschools.org/ib-diploma-results-2024-celebrating-excellence-at-fountainhead-school/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-09-21T09:55:24+05:30,105,936
https://fountainheadschools.org/ic3-regional-forum-2025/,200,,4,both,Fountainhead School Hosts the IC3 Regional Forum 2025: A Milestone in Championing Career Counselling - Fountainhead School,https://fountainheadschools.org/ic3-regional-forum-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-07-08T07:53:47+05:30,103,971
https://fountainheadschools.org/isso-football-tournament-2024/,200,,4,both,Kicking Off Excellence: The ISSO Football Tournament 2024,https://fountainheadschools.org/isso-football-tournament-2024/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-10-29T13:52:39+05:30,103,1060
https://fountainheadschools.org/passion-galleria-3-0/,200,,4,both,Passion Galleria 3.0: A Showcase of Creativity and Growth,https://fountainheadschools.org/passion-galleria-3-0/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-01-27T11:40:47+05:30,103,984
https://fountainheadschools.org/trajectory-3-1/,200,,4,both,"Trajectory 3.1: Celebrating Curiosity, Creativity, and Critical Inquiry at Fountainhead School - Fountainhead School",https://fountainheadschools.org/trajectory-3-1/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-10-15T13:07:08+05:30,106,1084
https://fountainheadschools.org/alumni-sports-meet-2025/,200,,5,both,Play. Reconnect. Relive. | Alumni Sports Meet 2025 - Fountainhead School,https://fountainheadschools.org/alumni-sports-meet-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-07-08T08:04:39+05:30,103,822
https://fountainheadschools.org/category/community-service/,200,,5,crawl,Community Service - Fountainhead School,https://fountainheadschools.org/category/community-service/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,495
https://fountainheadschools.org/category/competition/,200,,5,crawl,Competition - Fountainhead School,https://fountainheadschools.org/category/competition/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,496
https://fountainheadschools.org/category/fsmun/,200,,5,crawl,FSMUN - Fountainhead School,https://fountainheadschools.org/category/fsmun/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,490
https://fountainheadschools.org/category/ib-diploma-results/,200,,5,crawl,IB Diploma Results - Fountainhead School,https://fountainheadschools.org/category/ib-diploma-results/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,492
https://fountainheadschools.org/fountainhead-schools-experimental-play-bathtub-me-machali-wins-best-play-at-69th-aiaa-competition/,200,,5,both,"Fountainhead School’s Experimental Play, “Bathtub Me Machali,” Wins Best Play at 69th AIAA Competition - Fountainhead School",https://fountainheadschools.org/fountainhead-schools-experimental-play-bathtub-me-machali-wins-best-play-at-69th-aiaa-competition/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-11-21T10:20:24+05:30,105,817
https://fountainheadschools.org/fsmun-11-a-celebration-of-diplomacy-debate-and-diversity/,200,,5,both,"FSMUN 11.0: A Celebration of Diplomacy, Debate, and Diversity",https://fountainheadschools.org/fsmun-11-a-celebration-of-diplomacy-debate-and-diversity/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-12-24T10:51:03+05:30,105,1078
https://fountainheadschools.org/ib-diploma-results-2025/,200,,5,both,From Effort to Excellence: IBDP May 2025 Results at Fountainhead School - Fountainhead School,https://fountainheadschools.org/ib-diploma-results-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-07-16T13:57:57+05:30,105,1006
https://fountainheadschools.org/ib-myp-eassessment-results-of-the-class-of-2026/,200,,5,both,Exceeding Global Standards with Distinction: The IB MYP eAssessment Results of the Class of 2026 - Fountainhead School,https://fountainheadschools.org/ib-myp-eassessment-results-of-the-class-of-2026/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-11-21T10:21:23+05:30,105,1052
https://fountainheadschools.org/kalakriti-2024/,200,,5,both,Kalakriti 2024: A Celebration of Talent and Creativity at Fountainhead School - Fountainhead School,https://fountainheadschools.org/kalakriti-2024/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-10-01T12:03:01+05:30,105,916
https://fountainheadschools.org/kalakriti-2025/,200,,5,both,Kalakriti 2025: A Vibrant Celebration of Young Talent at Fountainhead School - Fountainhead School,https://fountainheadschools.org/kalakriti-2025/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-10-09T14:48:26+05:30,105,1114
https://fountainheadschools.org/learn-care-share-grow-empowering-young-minds-through-community-service-at-fountainhead-school/,200,,5,both,"Learn, Care, Share, Grow: Empowering Young Minds through Community Service at Fountainhead School - Fountainhead School",https://fountainheadschools.org/learn-care-share-grow-empowering-young-minds-through-community-service-at-fountainhead-school/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2024-10-01T11:29:24+05:30,105,992
https://fountainheadschools.org/category/ib-myp-eassessment-results/,200,,6,crawl,IB MYP eAssessment Results - Fountainhead School,https://fountainheadschools.org/category/ib-myp-eassessment-results/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,507
https://fountainheadschools.org/category/kalakriti/,200,,6,crawl,Kalakriti - Fountainhead School,https://fountainheadschools.org/category/kalakriti/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,80,494
https://fountainheadschools.org/class-of-2027ibmyp-results/,200,,6,both,Rising Above: Class of 2027 Shines in IBMYP Results at Fountainhead School - Fountainhead School,https://fountainheadschools.org/class-of-2027ibmyp-results/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",2025-08-06T13:20:00+05:30,105,1096
https://fountainheadschools.org/admission-fee-communication/admission-policy-diploma-years/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/admission-policy-middle-years/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/damage-loss-of-school-property/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/fee-imprest-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/guidelines-for-school-parent-communication/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/library-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admission-fee-communication/primary-years-admission-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/admissions/admission-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/event/,301,https://fountainheadschools.org/event/school-timing-and-duration/,,sitemap-only,,,,,,
https://fountainheadschools.org/event/consent-for-student-led-event-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/event/school-timing-and-duration/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/fountainhead-school-new-campus/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/helpdesk/school-menu/,301,https://fountainheadschools.org/studentlife/services/school-menu/,,sitemap-only,,,,,,
https://fountainheadschools.org/helpdesk/techfs/policy-for-usage-of-laptops-chromebooks-internet-in-school/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/other-policies/nature-camp-educational-trips-field-trips/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/other-policies/nightout-guidelines/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/parent-admission-committee/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/parents-login-page/documents-for-admission-in-other-schools/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/school-policy/intellectual-property-and-copyright-policy/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/school-policy/parent-undertaking/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/tag/class-of-2025-farewell/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/tag/classof2025/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/tag/convocation/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/tag/fountainhead-school-farewell/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/tag/g12-farewell/,200,,,sitemap-only,,,,,,
https://fountainheadschools.org/the-fs-way/cas/,200,,,sitemap-only,,,,,,
